1,479
2,452
3,421
4,388
5,382
6,399
7,406
8,362
9,367
10,336
11,357
12,344
13,335
14,326
15,344
16,289
17,298
18,288
19,277
20,263
21,260
22,276
23,257
24,254
25,231
26,229
27,223
28,231
29,208
30,229
31,204
32,197
33,198
34,201
35,203
36,194
37,192
38,199
39,198
40,174
41,185
42,182
43,175
44,184
45,199
46,193
47,204
48,193
49,189
50,177
51,172
52,188
53,190
54,187
55,195
56,203
57,196
58,213
59,223
60,221
61,218
62,216
63,225
64,205
65,208
66,202
67,223
68,218
69,212
70,214
71,229
72,208
73,230
74,216
75,240
76,208
77,212
78,204
79,206
80,198
81,197
82,193
83,205
84,203
85,199
86,198
87,205
88,199
89,223
90,228
91,250
92,246
93,238
94,257
95,251
96,265
97,272
98,280
99,302
100,322
101,310
102,324
103,314
104,305
105,317
106,289
107,286
108,269
109,257
110,262
111,244
112,243
113,252
114,268
115,274
116,292
117,268
118,255
119,260
120,262
121,258
122,259
123,264
124,267
125,257
126,249
127,262
128,258
129,290
130,267
131,279
132,255
133,248
134,267
135,239
136,223
137,239
138,248
139,249
140,243
141,238
142,235
143,259
144,218
145,252
146,222
147,244
148,217
149,224
150,206
151,218
152,197
153,184
154,172
155,173
156,180
157,174
158,184
159,166
160,177
161,163
162,179
163,182
164,203
165,196
166,208
167,195
168,200
169,203
170,214
171,191
172,180
173,165
174,166
175,186
176,170
177,152
178,161
179,157
180,180
181,181
182,160
183,172
184,166
185,165
186,166
187,152
188,159
189,146
190,145
191,150
192,148
193,130
194,116
194,116
194,116
195,109
196,106
197,109
198,104
199,125
200,104
201,106
202,100
203,107
204,97
205,98
206,100
207,105
208,106
208,106
209,97
210,104
211,96
212,88
213,89
214,94
215,93
216,98
217,93
217,93
218,85
219,86
220,85
221,83
221,83
222,80
223,84
224,77
225,73
