1,489
2,515
3,462
4,476
5,460
5,460
6,440
7,436
8,429
9,451
10,418
11,417
12,416
13,417
14,375
15,384
16,381
17,355
18,390
19,371
20,357
21,364
22,372
23,340
24,336
25,325
26,340
27,322
28,348
29,328
30,314
31,353
32,295
33,320
34,305
35,298
36,308
37,303
38,308
39,289
40,279
41,287
42,274
43,285
44,258
45,278
46,289
47,295
48,261
49,245
50,225
51,226
52,237
53,232
54,202
55,207
56,211
57,215
58,202
59,228
60,232
61,238
62,243
63,228
64,260
65,229
66,236
67,226
68,220
69,223
70,224
71,216
72,218
73,225
74,201
75,218
76,213
77,214
78,217
79,196
80,201
81,214
82,201
83,214
84,190
85,184
86,173
87,160
88,171
89,178
90,194
91,191
92,180
93,171
94,157
95,153
95,153
96,142
97,129
98,125
98,125
99,120
100,128
101,119
102,133
103,129
104,140
105,130
106,124
107,137
108,117
109,123
110,117
111,113
112,106
113,105
114,102
115,99
