1,546
2,519
3,471
4,460
5,464
6,436
7,428
8,415
9,371
10,413
11,357
12,348
13,350
14,335
15,319
16,303
17,315
18,304
19,294
20,320
21,299
22,309
23,298
24,300
25,314
26,313
27,318
28,319
29,297
30,293
31,325
32,323
33,352
34,346
35,312
36,325
37,281
38,284
39,295
40,280
41,268
42,237
43,250
44,219
45,209
46,206
47,188
48,193
49,192
50,195
51,199
52,191
53,185
54,187
55,170
56,182
56,182
57,180
58,178
59,169
60,185
61,176
62,184
63,173
64,182
65,197
66,179
66,179
66,179
67,184
68,187
69,183
70,181
71,171
72,176
73,182
74,177
75,186
76,185
77,175
78,177
79,172
80,199
81,178
82,185
83,172
84,173
85,162
86,151
87,139
88,136
89,138
90,147
91,150
92,162
93,159
94,181
95,163
96,150
97,159
98,164
99,170
100,169
101,179
102,188
103,202
104,187
105,193
106,192
107,190
108,195
109,183
110,179
111,172
112,180
113,167
114,165
115,148
116,138
117,142
118,130
119,138
120,132
121,139
122,120
122,120
123,116
124,120
124,120
125,124
126,132
127,125
128,139
129,127
130,126
131,135
132,128
133,136
134,140
135,136
136,142
137,139
138,152
139,147
140,162
141,154
142,155
143,159
143,159
144,146
145,158
146,149
147,150
148,146
149,148
150,140
151,137
152,132
153,130
154,133
155,141
156,140
157,152
158,167
159,162
160,174
161,166
162,157
163,165
164,173
165,185
166,179
167,181
168,175
169,180
170,169
171,163
172,162
173,168
174,183
174,183
175,189
176,193
177,185
178,190
179,175
180,186
181,181
182,191
183,190
184,203
185,192
186,184
187,185
188,196
189,189
190,186
191,187
192,185
193,173
194,182
195,159
196,178
197,155
198,161
199,159
200,166
201,165
202,170
203,160
204,165
205,157
206,165
207,170
208,169
209,170
210,171
211,186
212,164
213,169
214,180
215,166
216,193
217,182
218,177
219,183
220,206
221,173
222,182
223,179
224,177
225,163
226,169
227,150
228,139
229,146
230,124
231,136
232,140
233,131
234,128
235,142
236,131
237,134
238,142
239,128
240,123
241,135
242,116
243,123
244,136
245,130
246,133
247,144
248,136
249,147
250,155
251,128
252,123
253,132
254,124
255,127
256,124
257,112
258,111
259,115
260,106
261,109
262,115
263,112
264,109
265,119
266,99
267,102
268,110
269,98
270,102
271,110
272,98
273,102
274,110
275,98
276,102
277,110
278,98
279,102
280,110
281,98
282,102
283,110
284,98
285,102
286,110
287,98
288,102
289,110
290,98
291,102
292,110
293,98
294,102
295,110
296,98
297,102
298,110
299,98
300,102
301,110
302,98
303,102
304,110
305,98
306,102
307,110
308,98
309,102
310,110
311,98
312,102
313,110
314,98
315,102
316,110
317,98
318,102
319,110
320,98
321,102
322,110
323,98
324,102
325,110
326,98
327,102
328,110
329,98
330,102
331,110
332,98
333,102
334,110
