1,490
2,487
3,432
4,437
5,416
5,416
6,378
7,367
8,378
9,388
10,359
11,358
12,344
13,345
14,347
15,333
16,369
17,351
18,341
18,341
19,339
20,345
21,359
22,344
23,359
24,331
25,324
26,348
27,347
28,359
29,347
30,345
31,352
32,355
33,343
34,323
35,293
36,328
37,274
38,294
39,249
40,255
41,251
42,239
43,249
44,277
45,262
46,265
47,270
48,278
49,275
50,270
51,264
52,275
53,285
54,263
55,256
56,240
57,230
58,226
59,229
60,220
61,222
62,234
63,209
64,229
65,210
66,244
67,221
68,205
69,211
70,209
70,209
71,215
72,226
73,209
74,208
75,209
76,219
77,232
78,230
79,245
79,245
80,225
81,249
82,240
83,248
84,207
85,223
86,207
87,206
88,210
89,207
90,192
90,192
91,207
92,187
93,182
94,193
95,197
96,203
97,209
98,213
99,208
100,198
100,198
101,207
102,200
103,209
104,206
105,232
106,179
107,158
108,156
109,168
110,151
111,159
112,156
113,149
114,154
115,146
116,142
117,150
118,145
118,145
119,151
120,145
121,151
122,158
123,148
124,157
125,162
126,156
127,166
128,177
129,183
130,174
131,186
132,180
133,171
134,149
135,175
136,152
137,161
138,151
139,167
140,150
141,146
142,158
143,166
144,182
145,169
145,169
146,160
147,165
148,184
149,164
150,180
151,170
152,183
153,185
154,181
155,170
156,194
157,167
158,175
159,172
160,177
161,188
162,184
163,191
164,185
165,175
166,179
167,176
168,196
169,170
170,182
171,161
172,153
173,156
174,146
175,147
176,138
177,133
178,141
179,134
180,150
181,140
182,135
183,131
184,129
185,133
186,139
187,138
188,147
189,143
190,153
190,153
191,159
192,158
193,159
194,157
195,167
196,162
197,152
198,140
199,143
200,140
201,136
202,133
203,131
204,127
205,123
206,119
207,125
208,128
209,133
210,121
211,113
212,115
213,114
214,108
215,106
216,109
216,109
217,111
218,113
219,120
219,120
220,124
221,125
222,119
223,110
224,113
225,118
226,116
227,119
228,121
229,132
230,135
231,134
232,135
233,139
234,146
235,154
236,158
237,170
237,170
238,160
239,167
240,166
241,154
242,159
243,151
244,130
245,134
246,126
247,136
248,133
249,141
250,134
251,138
252,147
253,159
254,146
255,156
256,145
257,141
258,142
259,144
260,154
261,153
262,161
263,155
264,156
265,162
266,149
266,149
267,157
268,154
269,147
270,164
271,165
272,171
272,171
273,160
274,148
275,152
276,160
277,146
278,155
279,149
280,142
281,144
282,147
283,156
284,160
285,159
286,146
287,152
288,118
289,121
290,108
291,104
292,103
293,104
294,106
295,109
296,114
297,111
298,121
299,116
300,125
301,127
301,127
302,132
303,118
304,116
305,111
305,111
306,110
307,113
308,115
309,123
310,114
311,116
312,111
313,116
314,118
315,125
316,118
317,112
318,111
318,111
319,108
320,114
321,105
322,106
323,102
324,105
325,106
326,108
327,112
328,109
329,119
330,116
330,116
331,122
332,115
333,119
334,113
335,120
336,106
337,101
338,99
339,94
340,89
341,85
342,81
343,80
343,80
344,81
345,84
345,84
346,89
347,88
348,95
349,94
350,88
351,86
351,86
352,85
353,86
353,86
354,87
355,86
356,90
357,86
358,89
359,87
360,89
361,87
362,93
363,85
364,81
365,77
365,77
365,77
365,77
365,77
365,77
365,77
365,77
365,77
365,77
365,77
365,77
365,77
365,77
366,79
367,76
368,78
369,80
370,79
371,76
372,77
373,81
374,80
374,80
375,87
376,85
376,85
377,90
378,85
379,91
380,80
381,78
382,79
383,74
384,70
385,69
386,68
387,67
