1,559
2,550
3,504
4,517
5,496
6,459
7,491
8,457
9,422
10,415
11,428
12,366
13,413
14,366
15,371
15,371
16,354
17,342
18,350
19,315
20,313
21,299
22,306
23,300
24,298
25,259
26,257
27,260
28,237
29,245
30,231
31,234
32,225
33,245
34,229
35,223
36,228
37,234
38,206
39,220
40,201
41,204
42,192
43,185
44,197
45,169
46,161
47,156
47,156
48,151
49,166
50,157
51,160
52,147
53,154
54,162
55,157
56,162
57,171
58,179
59,189
60,190
61,192
62,189
63,194
64,231
65,182
66,191
67,179
68,217
69,188
70,217
71,219
72,227
73,224
74,232
75,223
76,224
77,217
78,191
79,200
80,194
81,191
82,187
83,184
84,176
85,209
86,203
87,237
88,218
89,224
90,229
91,235
92,234
93,224
94,232
95,207
96,218
97,197
98,203
99,205
100,194
101,190
102,187
103,207
104,166
105,177
106,164
107,167
107,167
108,188
109,166
110,176
111,167
112,178
113,182
114,180
115,196
116,173
117,184
118,168
119,158
120,154
121,149
122,150
123,152
124,171
125,167
126,163
127,147
128,158
129,162
130,142
131,149
132,147
133,135
134,129
135,130
136,141
137,143
138,154
139,156
140,158
141,147
142,141
143,150
144,149
145,148
146,143
147,150
148,149
149,139
150,147
151,133
152,143
153,125
154,133
155,124
156,133
157,129
158,130
159,125
160,131
161,130
162,123
163,124
163,124
164,138
165,137
166,151
167,141
168,145
169,148
170,153
171,131
172,147
173,145
174,151
175,164
176,173
177,169
178,192
179,173
180,178
181,170
182,184
183,151
184,150
185,147
186,162
187,160
188,162
189,159
190,169
191,171
192,186
193,196
194,186
195,192
196,184
197,185
198,180
199,194
200,177
201,196
202,178
203,191
204,179
205,187
206,186
206,186
207,182
208,195
209,182
210,181
211,176
212,188
213,172
214,176
215,173
216,158
217,162
218,169
219,161
220,166
221,172
222,164
223,169
224,187
225,178
226,206
227,188
228,195
229,192
230,195
231,188
232,184
233,183
234,177
235,181
236,173
237,186
238,165
239,183
240,168
241,174
242,159
243,167
244,180
245,181
246,183
247,180
248,170
249,180
249,180
250,166
251,164
252,165
253,171
254,181
255,165
256,153
257,159
258,158
259,150
260,143
261,144
262,159
263,141
264,157
265,132
266,149
267,130
268,139
269,129
270,123
271,125
272,119
273,124
274,133
275,136
276,139
277,133
278,138
279,139
280,137
281,146
281,146
282,130
283,141
284,147
285,150
286,165
287,171
288,156
289,155
289,155
290,168
291,159
292,160
293,152
294,146
295,156
295,156
295,156
296,149
297,158
298,142
299,148
300,137
301,145
302,129
303,123
304,127
305,133
306,129
307,132
308,129
309,120
310,118
311,99
312,104
313,108
314,113
315,119
316,129
317,117
318,140
319,119
319,119
320,123
321,129
322,133
323,146
324,149
325,136
326,148
327,150
328,126
329,125
330,117
331,118
332,116
333,119
334,123
335,120
336,132
337,125
338,123
339,111
340,119
341,123
342,120
343,104
344,91
345,86
346,87
347,82
348,83
349,87
350,84
351,89
352,87
352,87
353,94
354,87
355,91
356,85
356,85
357,91
357,91
358,97
359,93
360,95
361,97
362,95
363,99
364,103
365,93
366,96
367,85
368,83
369,81
370,79
371,78
372,81
372,81
373,84
374,86
374,86
375,84
376,87
377,84
378,90
379,89
380,96
381,93
382,101
383,99
384,106
385,101
386,102
387,110
388,104
389,115
390,104
391,103
392,101
393,103
394,92
395,97
396,92
397,94
398,99
399,94
400,99
401,86
402,83
403,82
403,82
404,84
404,84
405,85
406,87
407,86
408,91
409,90
410,98
411,95
412,102
413,105
414,117
415,106
416,112
416,112
416,112
417,104
418,109
419,113
420,110
421,114
422,99
423,101
424,92
425,84
426,88
427,82
428,84
429,81
430,86
431,80
432,83
433,86
434,76
435,73
