1,514
2,518
3,464
4,492
5,494
6,495
7,487
8,467
9,469
10,459
11,420
12,387
13,369
14,376
15,369
16,395
17,389
18,383
19,395
20,369
21,359
22,363
23,382
24,361
25,363
26,354
27,363
28,329
29,335
30,321
31,315
32,291
33,300
34,279
35,283
36,261
37,252
38,248
39,232
40,222
41,244
42,216
43,242
44,230
45,222
46,231
47,227
48,211
49,220
50,216
51,220
52,199
53,195
54,201
55,196
56,184
57,192
57,192
58,199
59,185
60,189
61,198
62,223
63,221
63,221
64,238
65,239
66,234
67,240
68,249
69,238
70,213
71,215
72,228
73,234
74,206
75,201
76,213
77,225
78,207
79,210
80,207
81,215
82,214
83,212
84,200
85,179
86,177
87,172
88,185
89,182
90,195
91,218
92,209
93,216
94,212
95,225
96,203
97,201
98,210
99,203
100,195
101,196
102,195
103,198
104,187
105,179
106,163
107,160
108,153
109,158
110,162
111,156
112,173
113,144
114,155
115,160
116,163
117,170
118,164
119,163
120,162
121,163
122,160
123,147
124,164
125,149
126,166
127,188
128,158
129,183
130,185
130,185
131,199
132,181
133,178
134,171
135,187
136,180
137,173
138,189
139,170
140,185
141,189
142,176
143,194
144,189
145,185
146,188
147,205
148,177
149,189
150,190
151,185
152,184
152,184
153,154
154,163
155,162
156,149
157,153
158,161
159,152
160,146
161,137
162,141
163,151
164,136
165,161
166,143
167,159
168,153
169,140
170,134
171,135
172,136
173,134
174,143
175,164
176,162
177,171
178,173
179,163
180,159
181,146
182,163
183,159
183,159
184,178
185,175
186,181
187,199
187,199
188,215
189,198
190,196
191,210
192,211
193,204
194,234
195,209
196,214
197,227
198,203
199,191
200,195
201,188
202,180
203,170
204,172
205,164
206,165
207,168
207,168
208,166
209,168
210,165
211,178
212,188
213,176
214,185
215,191
216,178
217,186
218,203
219,193
220,199
221,206
222,207
223,235
224,223
225,236
226,204
227,193
228,177
229,184
230,174
231,183
232,178
233,187
234,198
235,228
236,201
237,192
238,182
239,191
240,192
241,204
242,197
243,188
244,196
245,215
246,194
247,187
248,190
249,185
250,192
250,192
251,177
252,173
253,176
254,159
255,162
256,160
257,167
258,176
258,176
259,182
260,186
261,182
262,175
263,189
264,190
265,182
265,182
266,186
267,198
268,196
269,200
270,185
271,195
272,173
273,180
274,171
275,151
276,157
277,148
278,151
279,164
280,172
281,148
282,154
283,152
284,155
285,146
286,141
287,139
288,147
289,148
290,160
291,155
292,134
293,142
294,149
295,132
296,145
296,145
297,157
298,149
299,166
300,157
301,145
302,154
303,152
304,149
305,145
306,154
307,157
308,147
309,144
310,135
311,153
312,147
313,172
314,154
315,155
316,151
317,168
317,168
318,177
319,150
320,159
321,152
322,154
323,126
324,118
325,107
326,117
327,111
328,106
329,91
330,96
331,87
332,91
333,84
334,86
334,86
335,83
335,83
336,89
337,81
338,84
339,81
340,87
341,85
342,92
343,86
344,98
345,90
346,98
347,88
348,92
349,99
350,98
351,102
352,110
353,105
354,109
355,110
356,124
357,108
358,105
359,103
359,103
359,103
360,92
361,97
362,96
363,95
364,103
365,100
366,120
367,103
368,120
369,110
370,112
371,109
372,113
373,98
374,113
375,110
376,118
377,116
378,121
378,121
379,130
380,135
381,146
382,144
383,136
384,145
385,132
386,136
387,137
388,134
389,152
390,148
391,141
392,138
393,153
394,128
395,140
396,124
397,121
398,129
399,128
400,122
401,123
402,124
403,138
404,144
405,130
406,132
407,136
407,136
408,138
409,145
410,138
411,142
412,149
413,143
414,146
415,155
416,141
417,123
418,127
419,133
420,146
421,119
422,136
423,123
424,112
425,106
426,110
427,112
428,116
429,114
430,112
431,105
432,116
433,106
434,101
435,99
435,99
436,108
437,101
438,90
438,90
439,91
440,97
441,85
442,102
443,94
444,99
445,87
445,87
446,89
447,91
448,85
449,90
450,92
451,98
452,103
453,106
453,106
454,94
455,96
456,93
457,96
458,97
459,92
460,98
461,100
462,107
463,104
464,105
465,97
466,94
467,100
468,103
469,96
470,94
471,88
472,90
473,96
474,98
475,97
476,106
477,100
478,104
479,99
480,105
481,96
482,100
483,112
484,116
485,120
486,128
487,120
488,119
489,123
490,118
491,119
492,129
493,113
494,122
495,113
496,121
497,127
498,121
499,113
500,109
501,101
502,99
502,99
503,97
504,99
504,99
505,100
506,107
507,99
508,90
509,89
510,80
511,81
512,82
513,84
514,83
515,84
516,87
517,86
518,95
519,87
520,93
521,89
522,96
523,99
524,101
525,109
526,105
527,118
528,105
529,98
530,90
531,82
532,75
533,74
534,75
535,79
536,81
537,83
538,89
539,87
540,91
541,93
542,85
543,95
544,91
545,95
546,99
547,111
548,105
549,119
550,97
551,89
552,91
553,103
554,101
555,113
556,111
557,109
558,127
559,111
560,109
561,111
562,109
563,111
564,119
565,115
566,129
567,125
568,129
569,131
570,149
571,123
572,133
573,127
574,135
575,113
575,113
575,113
576,103
577,105
578,109
579,111
580,99
581,101
582,99
583,105
584,111
585,109
586,107
587,97
588,93
589,89
590,85
591,83
