1,505
2,525
3,438
4,450
5,404
6,401
7,381
8,364
9,351
10,342
11,370
12,343
13,334
14,341
15,322
16,301
17,297
18,283
19,293
20,228
21,227
22,208
23,194
24,207
25,201
26,229
27,206
28,213
29,236
30,239
31,230
32,254
33,265
34,250
35,248
36,263
37,255
38,261
39,279
40,281
41,277
41,277
42,268
43,274
44,288
45,281
46,306
47,293
48,305
49,294
50,313
51,301
52,309
53,285
54,299
55,287
56,295
57,288
58,275
59,279
60,266
61,293
62,266
63,278
64,248
65,239
66,249
67,250
68,258
69,252
70,249
71,252
72,241
73,248
74,241
75,229
76,231
77,249
78,246
79,251
80,242
81,234
82,236
83,238
84,219
84,219
85,218
86,238
87,227
88,243
89,224
90,221
91,227
92,218
93,211
94,221
95,207
96,234
97,219
98,224
99,200
100,202
101,201
102,196
103,178
104,168
105,176
106,191
107,194
108,192
109,229
110,191
111,203
112,202
113,189
114,205
114,205
115,228
116,193
117,204
118,197
119,209
120,201
121,207
122,203
123,185
124,171
125,179
126,188
127,184
128,193
129,174
130,162
130,162
131,163
132,155
133,163
134,154
135,174
136,160
137,150
138,162
139,170
140,173
141,195
142,193
143,198
144,190
145,193
146,169
147,162
148,161
149,153
150,146
151,138
152,143
153,131
154,129
155,113
156,114
157,108
158,116
159,115
160,119
161,120
162,128
163,119
164,124
165,123
166,119
167,112
168,114
169,117
170,111
171,102
172,107
173,119
174,132
175,120
176,111
177,105
178,112
179,101
180,94
181,98
182,110
183,106
184,108
185,120
186,112
186,112
187,121
188,126
189,102
190,107
191,97
192,104
193,112
194,97
195,96
196,98
197,100
198,95
199,104
200,100
201,110
202,111
203,112
204,115
205,122
205,122
206,130
207,112
208,133
209,103
210,112
211,105
212,115
213,106
214,116
215,107
216,110
217,105
218,106
219,111
220,114
221,119
222,125
223,122
224,128
225,136
226,128
226,128
227,118
228,125
229,118
230,119
231,108
232,101
233,94
234,95
235,97
236,100
237,110
238,106
239,105
240,97
241,99
242,85
243,79
244,88
245,79
246,74
247,71
248,68
249,74
250,75
251,74
252,77
253,78
254,75
255,89
256,77
257,82
258,77
259,78
260,79
261,82
262,92
262,92
263,105
264,99
265,113
266,95
267,97
268,94
269,92
270,91
270,91
271,94
272,96
273,94
274,96
275,102
276,95
277,100
278,88
279,96
280,92
281,96
282,95
283,103
284,87
285,84
286,92
287,80
288,78
289,86
290,79
291,77
292,72
293,74
294,71
295,67
295,67
296,66
297,62
298,63
299,59
299,59
300,58
301,54
302,51
