1,471
2,465
3,394
4,427
5,375
6,368
7,349
8,348
9,332
10,306
11,329
11,329
12,330
13,308
14,289
15,284
16,275
17,269
18,283
19,254
20,262
21,236
22,239
23,267
24,266
25,268
26,262
27,275
28,258
29,261
30,233
31,258
32,252
33,264
34,249
35,265
36,257
37,247
38,237
39,240
40,215
41,209
42,214
43,208
44,213
45,208
46,237
47,214
48,212
49,199
50,201
51,214
52,232
53,226
54,207
55,234
56,212
57,203
58,207
59,204
60,209
61,196
62,193
63,181
64,173
65,168
66,177
67,184
68,185
69,189
70,175
71,156
72,169
73,164
74,178
75,165
76,162
77,172
78,160
79,156
80,147
81,154
82,159
83,153
84,164
85,168
86,149
87,168
88,153
89,180
90,174
91,193
92,189
93,198
94,175
95,177
96,176
97,173
97,173
98,148
99,162
100,153
101,148
102,154
103,146
104,144
105,161
106,153
107,157
108,140
109,127
110,126
111,131
112,128
113,133
114,140
115,138
116,152
117,161
118,136
119,141
120,123
121,129
122,127
123,142
124,132
125,149
126,123
127,134
128,109
129,105
130,120
131,99
132,90
133,100
134,102
135,109
136,112
137,114
138,118
139,127
140,136
141,125
142,128
143,115
144,118
145,112
145,112
146,113
147,101
148,105
149,107
150,112
151,114
152,124
153,119
154,127
155,117
156,125
157,149
158,145
159,149
160,141
161,142
162,169
163,161
164,138
165,125
166,130
167,123
168,122
169,124
170,143
171,123
172,130
173,108
174,110
175,95
176,82
177,86
178,88
179,90
180,89
181,85
182,89
183,98
184,96
185,97
186,94
187,96
188,95
189,94
190,98
191,104
192,106
193,127
194,124
195,137
196,130
197,145
198,130
199,109
200,100
201,94
202,103
203,106
204,104
205,107
206,113
207,132
208,122
209,123
210,112
211,110
212,111
213,103
214,113
215,111
216,127
217,125
218,124
219,128
220,129
221,131
222,151
223,141
224,152
225,158
226,147
227,148
227,148
228,133
229,142
230,126
231,142
232,119
233,113
234,112
235,102
236,105
237,116
238,94
239,89
240,97
241,90
242,89
243,98
244,87
245,94
246,86
247,94
248,96
249,95
250,100
251,96
251,96
252,103
253,84
254,91
255,83
256,81
257,86
258,85
259,92
260,85
261,80
262,87
263,81
264,79
265,84
266,82
267,87
268,86
269,94
270,96
271,85
272,92
273,88
274,80
275,86
276,85
277,99
278,87
279,95
280,98
281,103
282,106
283,98
284,115
285,102
286,105
287,99
287,99
288,91
289,83
290,86
291,71
292,67
293,63
293,63
294,69
294,69
295,81
296,71
297,85
298,76
299,81
300,87
301,89
302,95
303,96
304,93
305,96
306,88
306,88
307,84
308,90
309,88
310,80
311,74
311,74
312,81
313,84
314,91
315,99
316,97
317,91
318,93
319,94
320,106
321,89
322,82
323,78
324,69
325,67
326,62
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
327,56
328,58
328,58
329,64
330,57
331,54
331,54
331,54
332,56
332,56
333,57
334,59
335,60
335,60
336,63
337,60
338,65
339,70
340,71
341,72
342,77
343,81
344,75
345,77
346,74
347,69
348,68
349,69
350,66
350,66
351,69
352,74
353,73
354,70
355,75
356,60
357,58
358,57
